name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
AB641136	AB641136	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1368	NA	Japan: Yamagata	Japan	JPN	30-Apr-2003	2003-04-30	NA
AB641137	AB641137	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1446	NA	Japan: Yamagata	Japan	JPN	07-May-2003	2003-05-07	NA
AB641138	AB641138	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1521	NA	Japan: Yamagata	Japan	JPN	14-May-2003	2003-05-14	NA
AB641139	AB641139	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1523	NA	Japan: Yamagata	Japan	JPN	15-May-2003	2003-05-15	NA
AB641140	AB641140	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1644	NA	Japan: Yamagata	Japan	JPN	28-May-2003	2003-05-28	NA
AB641141	AB641141	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1665	NA	Japan: Yamagata	Japan	JPN	04-Jun-2003	2003-06-04	NA
AB641142	AB641142	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1764	NA	Japan: Yamagata	Japan	JPN	18-Jun-2003	2003-06-18	NA
AB641143	AB641143	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/2030	NA	Japan: Yamagata	Japan	JPN	19-Jul-2003	2003-07-19	NA
AB641144	AB641144	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/2066	NA	Japan: Yamagata	Japan	JPN	24-Jul-2003	2003-07-24	NA
AB641145	AB641145	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/2101	NA	Japan: Yamagata	Japan	JPN	28-Jul-2003	2003-07-28	NA
AB641146	AB641146	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2004/759	NA	Japan: Yamagata	Japan	JPN	12-May-2004	2004-05-12	NA
AB641147	AB641147	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2004/1071	NA	Japan: Yamagata	Japan	JPN	17-Jun-2004	2004-06-17	NA
AB641148	AB641148	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2004/1279	NA	Japan: Yamagata	Japan	JPN	22-Jul-2004	2004-07-22	NA
AB641149	AB641149	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2004/1379	NA	Japan: Yamagata	Japan	JPN	04-Aug-2004	2004-08-04	NA
AB641150	AB641150	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2004/1773	NA	Japan: Yamagata	Japan	JPN	06-Oct-2004	2004-10-06	NA
AB641151	AB641151	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2004/1907	NA	Japan: Yamagata	Japan	JPN	25-Oct-2004	2004-10-25	NA
AB641152	AB641152	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/862	NA	Japan: Yamagata	Japan	JPN	11-Apr-2005	2005-04-11	NA
AB641153	AB641153	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/865	NA	Japan: Yamagata	Japan	JPN	12-Apr-2005	2005-04-12	NA
AB641154	AB641154	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/875	NA	Japan: Yamagata	Japan	JPN	14-Apr-2005	2005-04-14	NA
AB641155	AB641155	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/876	NA	Japan: Yamagata	Japan	JPN	14-Apr-2005	2005-04-14	NA
AB641156	AB641156	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/908	NA	Japan: Yamagata	Japan	JPN	18-Apr-2005	2005-04-18	NA
AB641157	AB641157	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1029	NA	Japan: Yamagata	Japan	JPN	12-May-2005	2005-05-12	NA
AB641158	AB641158	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1033	NA	Japan: Yamagata	Japan	JPN	12-May-2005	2005-05-12	NA
AB641159	AB641159	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1059	NA	Japan: Yamagata	Japan	JPN	12-May-2005	2005-05-12	NA
AB641160	AB641160	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1060	NA	Japan: Yamagata	Japan	JPN	13-May-2005	2005-05-13	NA
AB641161	AB641161	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1094	NA	Japan: Yamagata	Japan	JPN	18-May-2005	2005-05-18	NA
AB641162	AB641162	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1109	NA	Japan: Yamagata	Japan	JPN	16-May-2005	2005-05-16	NA
AB641163	AB641163	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1136	NA	Japan: Yamagata	Japan	JPN	24-May-2005	2005-05-24	NA
AB641164	AB641164	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1153	NA	Japan: Yamagata	Japan	JPN	21-May-2005	2005-05-21	NA
AB641165	AB641165	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1164	NA	Japan: Yamagata	Japan	JPN	23-May-2005	2005-05-23	NA
AB641166	AB641166	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1173	NA	Japan: Yamagata	Japan	JPN	25-May-2005	2005-05-25	NA
AB641167	AB641167	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1175	NA	Japan: Yamagata	Japan	JPN	25-May-2005	2005-05-25	NA
AB641168	AB641168	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1213	NA	Japan: Yamagata	Japan	JPN	27-May-2005	2005-05-27	NA
AB641169	AB641169	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1217	NA	Japan: Yamagata	Japan	JPN	31-May-2005	2005-05-31	NA
AB641170	AB641170	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1228	NA	Japan: Yamagata	Japan	JPN	02-Jun-2005	2005-06-02	NA
AB641171	AB641171	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1229	NA	Japan: Yamagata	Japan	JPN	02-Jun-2005	2005-06-02	NA
AB641172	AB641172	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1258	NA	Japan: Yamagata	Japan	JPN	02-Jun-2005	2005-06-02	NA
AB641173	AB641173	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1265	NA	Japan: Yamagata	Japan	JPN	03-Jun-2005	2005-06-03	NA
AB641174	AB641174	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1324	NA	Japan: Yamagata	Japan	JPN	13-Jun-2005	2005-06-13	NA
AB641175	AB641175	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1328	NA	Japan: Yamagata	Japan	JPN	13-Jun-2005	2005-06-13	NA
AB641176	AB641176	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1335	NA	Japan: Yamagata	Japan	JPN	09-Jun-2005	2005-06-09	NA
AB641177	AB641177	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1343	NA	Japan: Yamagata	Japan	JPN	14-Jun-2005	2005-06-14	NA
AB641178	AB641178	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1346	NA	Japan: Yamagata	Japan	JPN	15-Jun-2005	2005-06-15	NA
AB641179	AB641179	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1356	NA	Japan: Yamagata	Japan	JPN	16-Jun-2005	2005-06-16	NA
AB641180	AB641180	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1357	NA	Japan: Yamagata	Japan	JPN	16-Jun-2005	2005-06-16	NA
AB641181	AB641181	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1388	NA	Japan: Yamagata	Japan	JPN	21-Jun-2005	2005-06-21	NA
AB641182	AB641182	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1465	NA	Japan: Yamagata	Japan	JPN	29-Jun-2005	2005-06-29	NA
AB641183	AB641183	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1472	NA	Japan: Yamagata	Japan	JPN	30-Jun-2005	2005-06-30	NA
AB641186	AB641186	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1499	NA	Japan: Yamagata	Japan	JPN	05-Jul-2005	2005-07-05	NA
AB641187	AB641187	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1501	NA	Japan: Yamagata	Japan	JPN	05-Jul-2005	2005-07-05	NA
AB641188	AB641188	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1504	NA	Japan: Yamagata	Japan	JPN	06-Jul-2005	2005-07-06	NA
AB641189	AB641189	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1513	NA	Japan: Yamagata	Japan	JPN	02-Jul-2005	2005-07-02	NA
AB641190	AB641190	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1535	NA	Japan: Yamagata	Japan	JPN	07-Jun-2005	2005-06-07	NA
AB641191	AB641191	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1543	NA	Japan: Yamagata	Japan	JPN	01-Jul-2005	2005-07-01	NA
AB641192	AB641192	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1569	NA	Japan: Yamagata	Japan	JPN	09-Jul-2005	2005-07-09	NA
AB641193	AB641193	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1630	NA	Japan: Yamagata	Japan	JPN	16-Jul-2005	2005-07-16	NA
AB641194	AB641194	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1641	NA	Japan: Yamagata	Japan	JPN	19-Jul-2005	2005-07-19	NA
AB641195	AB641195	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1670	NA	Japan: Yamagata	Japan	JPN	27-Jul-2005	2005-07-27	NA
AB641196	AB641196	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1684	NA	Japan: Yamagata	Japan	JPN	25-Jul-2005	2005-07-25	NA
AB641197	AB641197	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1686	NA	Japan: Yamagata	Japan	JPN	25-Jul-2005	2005-07-25	NA
AB641198	AB641198	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1694	NA	Japan: Yamagata	Japan	JPN	26-Jul-2005	2005-07-26	NA
AB641199	AB641199	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1769	NA	Japan: Yamagata	Japan	JPN	08-Aug-2005	2005-08-08	NA
AB641200	AB641200	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1771	NA	Japan: Yamagata	Japan	JPN	08-Aug-2005	2005-08-08	NA
AB641201	AB641201	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1774	NA	Japan: Yamagata	Japan	JPN	10-Aug-2005	2005-08-10	NA
AB641202	AB641202	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1789	NA	Japan: Yamagata	Japan	JPN	08-Aug-2005	2005-08-08	NA
AB641203	AB641203	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1835	NA	Japan: Yamagata	Japan	JPN	12-Aug-2005	2005-08-12	NA
AB641204	AB641204	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1849	NA	Japan: Yamagata	Japan	JPN	17-Aug-2005	2005-08-17	NA
AB641205	AB641205	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1863	NA	Japan: Yamagata	Japan	JPN	24-Aug-2005	2005-08-24	NA
AB641206	AB641206	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1886	NA	Japan: Yamagata	Japan	JPN	24-Aug-2005	2005-08-24	NA
AB641207	AB641207	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1902	NA	Japan: Yamagata	Japan	JPN	22-Aug-2005	2005-08-22	NA
AB641208	AB641208	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/1932	NA	Japan: Yamagata	Japan	JPN	31-Aug-2005	2005-08-31	NA
AB641209	AB641209	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2105	NA	Japan: Yamagata	Japan	JPN	16-Sep-2005	2005-09-16	NA
AB641210	AB641210	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2107	NA	Japan: Yamagata	Japan	JPN	21-Sep-2005	2005-09-21	NA
AB641211	AB641211	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2139	NA	Japan: Yamagata	Japan	JPN	27-Sep-2005	2005-09-27	NA
AB641212	AB641212	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2144	NA	Japan: Yamagata	Japan	JPN	27-Sep-2005	2005-09-27	NA
AB641213	AB641213	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2225	NA	Japan: Yamagata	Japan	JPN	11-Oct-2005	2005-10-11	NA
AB641214	AB641214	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2227	NA	Japan: Yamagata	Japan	JPN	12-Oct-2005	2005-10-12	NA
AB641215	AB641215	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2252	NA	Japan: Yamagata	Japan	JPN	14-Oct-2005	2005-10-14	NA
AB641216	AB641216	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2395	NA	Japan: Yamagata	Japan	JPN	02-Nov-2005	2005-11-02	NA
AB641217	AB641217	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2405	NA	Japan: Yamagata	Japan	JPN	04-Nov-2005	2005-11-04	NA
AB641218	AB641218	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2557	NA	Japan: Yamagata	Japan	JPN	25-Nov-2005	2005-11-25	NA
AB641219	AB641219	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2570	NA	Japan: Yamagata	Japan	JPN	28-Nov-2005	2005-11-28	NA
AB641220	AB641220	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2624	NA	Japan: Yamagata	Japan	JPN	07-Dec-2005	2005-12-07	NA
AB641221	AB641221	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2637	NA	Japan: Yamagata	Japan	JPN	02-Dec-2005	2005-12-02	NA
AB641222	AB641222	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2658	NA	Japan: Yamagata	Japan	JPN	06-Dec-2005	2005-12-06	NA
AB641223	AB641223	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2005/2702	NA	Japan: Yamagata	Japan	JPN	09-Dec-2005	2005-12-09	NA
AB641224	AB641224	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/55	NA	Japan: Yamagata	Japan	JPN	06-Jan-2006	2006-01-06	NA
AB641225	AB641225	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/161	NA	Japan: Yamagata	Japan	JPN	17-Jan-2006	2006-01-17	NA
AB641226	AB641226	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/305	NA	Japan: Yamagata	Japan	JPN	30-Jan-2006	2006-01-30	NA
AB641227	AB641227	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/360	NA	Japan: Yamagata	Japan	JPN	08-Feb-2006	2006-02-08	NA
AB641228	AB641228	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/379	NA	Japan: Yamagata	Japan	JPN	06-Feb-2006	2006-02-06	NA
AB641229	AB641229	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/451	NA	Japan: Yamagata	Japan	JPN	14-Feb-2006	2006-02-14	NA
AB641230	AB641230	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/562	NA	Japan: Yamagata	Japan	JPN	27-Feb-2006	2006-02-27	NA
AB641231	AB641231	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/587	NA	Japan: Yamagata	Japan	JPN	28-Feb-2006	2006-02-28	NA
AB641232	AB641232	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/890	NA	Japan: Yamagata	Japan	JPN	03-Apr-2006	2006-04-03	NA
AB641233	AB641233	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/1086	NA	Japan: Yamagata	Japan	JPN	26-Apr-2006	2006-04-26	NA
AB641234	AB641234	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/1093	NA	Japan: Yamagata	Japan	JPN	26-Apr-2006	2006-04-26	NA
AB641235	AB641235	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/1116	NA	Japan: Yamagata	Japan	JPN	28-Apr-2006	2006-04-28	NA
AB641236	AB641236	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/1484	NA	Japan: Yamagata	Japan	JPN	06-Jun-2006	2006-06-06	NA
AB641237	AB641237	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2006/3027	NA	Japan: Yamagata	Japan	JPN	08-Dec-2006	2006-12-08	NA
AB641238	AB641238	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/400	NA	Japan: Yamagata	Japan	JPN	14-Feb-2007	2007-02-14	NA
AB641239	AB641239	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1412	NA	Japan: Yamagata	Japan	JPN	25-Jun-2007	2007-06-25	NA
AB641240	AB641240	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1437	NA	Japan: Yamagata	Japan	JPN	04-Jul-2007	2007-07-04	NA
AB641241	AB641241	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1477	NA	Japan: Yamagata	Japan	JPN	05-Jul-2007	2007-07-05	NA
AB641242	AB641242	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1562	NA	Japan: Yamagata	Japan	JPN	17-Jul-2007	2007-07-17	NA
AB641243	AB641243	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1577	NA	Japan: Yamagata	Japan	JPN	13-Jul-2007	2007-07-13	NA
AB641244	AB641244	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1599	NA	Japan: Yamagata	Japan	JPN	25-Jul-2007	2007-07-25	NA
AB641245	AB641245	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1645	NA	Japan: Yamagata	Japan	JPN	01-Aug-2007	2007-08-01	NA
AB641246	AB641246	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1657	NA	Japan: Yamagata	Japan	JPN	30-Jul-2007	2007-07-30	NA
AB641247	AB641247	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1662	NA	Japan: Yamagata	Japan	JPN	31-Jul-2007	2007-07-31	NA
AB641248	AB641248	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1759	NA	Japan: Yamagata	Japan	JPN	16-Aug-2007	2007-08-16	NA
AB641249	AB641249	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1907	NA	Japan: Yamagata	Japan	JPN	30-Aug-2007	2007-08-30	NA
AB641250	AB641250	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/1916	NA	Japan: Yamagata	Japan	JPN	11-Sep-2007	2007-09-11	NA
AB641251	AB641251	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/2072	NA	Japan: Yamagata	Japan	JPN	15-Oct-2007	2007-10-15	NA
AB641252	AB641252	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/2125	NA	Japan: Yamagata	Japan	JPN	22-Oct-2007	2007-10-22	NA
AB641253	AB641253	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/2187	NA	Japan: Yamagata	Japan	JPN	31-Oct-2007	2007-10-31	NA
AB641254	AB641254	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/2211	NA	Japan: Yamagata	Japan	JPN	06-Nov-2007	2007-11-06	NA
AB641255	AB641255	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/2227	NA	Japan: Yamagata	Japan	JPN	05-Nov-2007	2007-11-05	NA
AB641256	AB641256	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/2274	NA	Japan: Yamagata	Japan	JPN	09-Nov-2007	2007-11-09	NA
AB641257	AB641257	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2007/2354	NA	Japan: Yamagata	Japan	JPN	19-Nov-2007	2007-11-19	NA
AB641258	AB641258	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2008/413	NA	Japan: Yamagata	Japan	JPN	20-Feb-2008	2008-02-20	NA
AB641259	AB641259	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2008/982	NA	Japan: Yamagata	Japan	JPN	14-May-2008	2008-05-14	NA
AB641260	AB641260	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2008/1154	NA	Japan: Yamagata	Japan	JPN	26-May-2008	2008-05-26	NA
AB641261	AB641261	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2008/1663	NA	Japan: Yamagata	Japan	JPN	18-Aug-2008	2008-08-18	NA
AB641262	AB641262	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2008/2017	NA	Japan: Yamagata	Japan	JPN	30-Oct-2008	2008-10-30	NA
AB641263	AB641263	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2008/2018	NA	Japan: Yamagata	Japan	JPN	31-Oct-2008	2008-10-31	NA
AB641264	AB641264	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2008/2276	NA	Japan: Yamagata	Japan	JPN	08-Dec-2008	2008-12-08	NA
AB641265	AB641265	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1251	NA	Japan: Yamagata	Japan	JPN	19-May-2009	2009-05-19	NA
AB641266	AB641266	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1292	NA	Japan: Yamagata	Japan	JPN	27-May-2009	2009-05-27	NA
AB641267	AB641267	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1309	NA	Japan: Yamagata	Japan	JPN	26-May-2009	2009-05-26	NA
AB641268	AB641268	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1336	NA	Japan: Yamagata	Japan	JPN	28-May-2009	2009-05-28	NA
AB641269	AB641269	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1346	NA	Japan: Yamagata	Japan	JPN	02-Jun-2009	2009-06-02	NA
AB641270	AB641270	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1412	NA	Japan: Yamagata	Japan	JPN	15-Jun-2009	2009-06-15	NA
AB641271	AB641271	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1441	NA	Japan: Yamagata	Japan	JPN	15-Jun-2009	2009-06-15	NA
AB641272	AB641272	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1442	NA	Japan: Yamagata	Japan	JPN	16-Jun-2009	2009-06-16	NA
AB641273	AB641273	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1541	NA	Japan: Yamagata	Japan	JPN	01-Jul-2009	2009-07-01	NA
AB641274	AB641274	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1542	NA	Japan: Yamagata	Japan	JPN	01-Jul-2009	2009-07-01	NA
AB641275	AB641275	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1573	NA	Japan: Yamagata	Japan	JPN	08-Jul-2009	2009-07-08	NA
AB641276	AB641276	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1597	NA	Japan: Yamagata	Japan	JPN	13-Jul-2009	2009-07-13	NA
AB641277	AB641277	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1622	NA	Japan: Yamagata	Japan	JPN	14-Jul-2009	2009-07-14	NA
AB641278	AB641278	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1623	NA	Japan: Yamagata	Japan	JPN	14-Jul-2009	2009-07-14	NA
AB641279	AB641279	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1626	NA	Japan: Yamagata	Japan	JPN	16-Jul-2009	2009-07-16	NA
AB641280	AB641280	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2009/1653	NA	Japan: Yamagata	Japan	JPN	21-Jul-2009	2009-07-21	NA
