name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
MT118699	MT118699	15431	viral cRNA	2021-02-03	Human respirovirus 3	Homo sapiens	2019_1930	NA	USA	USA	USA	2019	2019-01-01	NA
MT210644	MT210644	15430	viral cRNA	2020-05-17	Human respirovirus 3	Homo sapiens	USA/06-MAR-2020	NA	USA	USA	USA	06-Mar-2020	2020-03-06	NA
ON778022	ON778022	15430	viral cRNA	2023-02-05	Human respirovirus 3	Homo sapiens	PIV3_2	NA	USA	USA	USA	2019-10-21	2019-10-21	NA
ON778024	ON778024	15430	viral cRNA	2023-02-05	Human respirovirus 3	Homo sapiens	PIV3_4	NA	USA	USA	USA	2021-05-25	2021-05-25	NA
OR728657	OR728657	15430	viral cRNA	2023-11-08	Human respirovirus 3	Homo sapiens	PIV/PAK-01/2023	NA	Pakistan	Pakistan	PAK	2023	2023-01-01	NA
PP411995	PP411995	15430	viral cRNA	2024-03-06	Human respirovirus 3	Homo sapiens	PEH230408	NA	Thailand	Thailand	THA	25-May-2023	2023-05-25	NA
PP334360	PP334360	15430	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/15L7/2018	NA	USA	USA	USA	2018-06	2018-06-01	metagenomic
PP961319	PP961319	15430	viral cRNA	2024-07-06	Human respirovirus 3	Homo sapiens	HPIV3/SG/NUHS-240508/2024	NA	Singapore	Singapore	SGP	08-May-2024	2024-05-08	NA
PQ117912	PQ117912	15430	viral cRNA	2024-08-31	Human respirovirus 3	Homo sapiens	GKISBBBB24049	NA	USA: California	USA	USA	30-Apr-2024	2024-04-30	NA
PQ117921	PQ117921	15430	viral cRNA	2024-08-31	Human respirovirus 3	Homo sapiens	H20-361-7562	NA	USA: California	USA	USA	05-Feb-2024	2024-02-05	NA
PQ117913	PQ117913	15429	viral cRNA	2024-08-31	Human respirovirus 3	Homo sapiens	GKISBBBB24188	NA	USA: California	USA	USA	31-Mar-2024	2024-03-31	NA
PQ541043	PQ541043	15429	viral cRNA	2024-11-05	Human respirovirus 3	Homo sapiens	HPIV3/Paris/France/2023/C14	NA	France	France	FRA	18-Apr-2023	2023-04-18	LZ22
KX574706	KX574706	15428	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SCH7/2016	NA	USA	USA	USA	2016	2016-01-01	NA
MW587046	MW587046	15428	viral cRNA	2022-01-19	Human respirovirus 3	Homo sapiens	S0706WAY	NA	China	China	CHN	May-2016/Dec-2017	2016-01-01	NA
MW587047	MW587047	15428	viral cRNA	2022-01-19	Human respirovirus 3	Homo sapiens	S0742LY	NA	China	China	CHN	May-2016/Dec-2017	2016-01-01	NA
ON778023	ON778023	15428	viral cRNA	2023-02-05	Human respirovirus 3	Homo sapiens	PIV3_3	NA	USA	USA	USA	2021-05-13	2021-05-13	NA
PP334258	PP334258	15428	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/1R4/2019	NA	USA	USA	USA	2019-08	2019-08-01	metagenomic
PQ117914	PQ117914	15428	viral cRNA	2024-08-31	Human respirovirus 3	Homo sapiens	GKISBBBB95787	NA	USA: California	USA	USA	16-Mar-2024	2024-03-16	NA
PQ117919	PQ117919	15428	viral cRNA	2024-08-31	Human respirovirus 3	Homo sapiens	H20-360-1111	NA	USA: California	USA	USA	28-Feb-2024	2024-02-28	NA
KY933417	KY933417	15427	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/5367/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY933415	KY933415	15425	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/5255/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY933407	KY933407	15424	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4874/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MF554725	MF554725	15424	viral cRNA	2019-08-08	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/2F10/2009	NA	USA	USA	USA	2009	2009-01-01	NA
KY973549	KY973549	15423	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4657/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MF554726	MF554726	15423	viral cRNA	2019-08-08	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/2F9/2009	NA	USA	USA	USA	2009	2009-01-01	NA
MF554728	MF554728	15423	viral cRNA	2019-08-08	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/2F6/2009	NA	USA	USA	USA	2009	2009-01-01	NA
MF554736	MF554736	15423	viral cRNA	2019-08-08	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/2E6/2009	NA	USA	USA	USA	2009	2009-01-01	NA
KY779598	KY779598	15422	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4559/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779599	KY779599	15422	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4544/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779601	KY779601	15422	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4539/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MF987837	MF987837	15422	viral cRNA	2017-10-28	Human respirovirus 3	Homo sapiens	STA829	NA	Brazil	Brazil	BRA	31-Mar-2010	2010-03-31	NA
KY779600	KY779600	15421	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4540/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KF530247	KF530247	15419	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/USA/629-D02313/2006	NA	USA: SE Wisconsin	USA	USA	2006	2006-01-01	NA
KY369876	KY369876	15419	viral cRNA	2022-05-06	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SC113/2016	NA	USA	USA	USA	2016	2016-01-01	NA
KY779597	KY779597	15419	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4561/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MZ439825	MZ439825	15419	viral cRNA	2021-07-14	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/13897/2021	NA	USA	USA	USA	2021	2021-01-01	NA
OY757723	OY757723	15419	genomic DNA	2023-11-07	Human respirovirus 3	NA	DW-RAT-022	NA	NA	NA	NA	NA	NA	NA
KX574707	KX574707	15418	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SCH8/2016	NA	USA	USA	USA	2016	2016-01-01	NA
KX574708	KX574708	15418	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SCH2/2016	NA	USA	USA	USA	2016	2016-01-01	NA
KY933409	KY933409	15418	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4934/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779596	KY779596	15417	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4564-2/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779606	KY779606	15417	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4465/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY973550	KY973550	15415	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4679/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MT118709	MT118709	15415	viral cRNA	2021-02-03	Human respirovirus 3	Homo sapiens	2019_2470	NA	USA	USA	USA	2019	2019-01-01	NA
KY779614	KY779614	15414	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/3333/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY933408	KY933408	15414	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4892/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY933411	KY933411	15414	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4944/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MF554732	MF554732	15414	viral cRNA	2019-08-08	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/2B7/2009	NA	USA	USA	USA	2009	2009-01-01	NA
MW587048	MW587048	15414	viral cRNA	2022-01-19	Human respirovirus 3	Homo sapiens	S0659WML	NA	China	China	CHN	May-2016/Dec-2017	2009-01-01	NA
MW587050	MW587050	15414	viral cRNA	2022-01-19	Human respirovirus 3	Homo sapiens	S0939LX	NA	China	China	CHN	May-2016/Dec-2017	2009-01-01	NA
PP334273	PP334273	15414	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/7T4/2011	NA	USA	USA	USA	2011-04	2011-04-01	metagenomic
PP334328	PP334328	15414	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/12A5/2015	NA	USA	USA	USA	2015-02	2015-02-01	metagenomic
PP334362	PP334362	15414	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/2O9/2009	NA	USA	USA	USA	2009-06	2009-06-01	metagenomic
PP334374	PP334374	15414	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/10P1/2013	NA	USA	USA	USA	2013-05	2013-05-01	metagenomic
MW587049	MW587049	15413	viral cRNA	2022-01-19	Human respirovirus 3	Homo sapiens	S0662XLR	NA	China	China	CHN	May-2016/Dec-2017	2013-05-01	NA
PQ241450	PQ241450	15413	viral cRNA	2024-10-09	Human respirovirus 3	Homo sapiens	GA_EHC_7145I	NA	USA: Georgia	USA	USA	2023-04-19	2023-04-19	metagenomic
KY779607	KY779607	15412	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4464/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KX574710	KX574710	15411	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SCH11/2016	NA	USA	USA	USA	2016	2016-01-01	NA
KY369864	KY369864	15411	viral cRNA	2022-05-06	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SC291/2016	NA	USA	USA	USA	2016	2016-01-01	NA
MF034896	MF034896	15411	viral cRNA	2017-06-14	Human respirovirus 3	Homo sapiens	hPIV3/USA/ACRI_123/2016	NA	USA: Little Rock, Arkansas	USA	USA	17-Jun-2016	2016-06-17	NA
KY779605	KY779605	15410	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4470/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY973552	KY973552	15410	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4897/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MT118714	MT118714	15410	viral cRNA	2021-02-03	Human respirovirus 3	Homo sapiens	2019_2846	NA	USA	USA	USA	2019	2019-01-01	NA
PP334371	PP334371	15410	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/10D4/2012	NA	USA	USA	USA	2012-11	2012-11-01	metagenomic
PQ117917	PQ117917	15410	viral cRNA	2024-08-31	Human respirovirus 3	Homo sapiens	H20-356-7729	NA	USA: California	USA	USA	04-Jan-2024	2024-01-04	NA
KY674933	KY674933	15409	viral cRNA	2023-12-22	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/1Q4/2009	NA	USA	USA	USA	2009	2009-01-01	NA
MF973191	MF973191	15409	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/7T7/2011	NA	USA	USA	USA	2011	2011-01-01	NA
MH678674	MH678674	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/65/06/2011	NA	United Kingdom	United Kingdom	GBR	Jun-2011	2011-06-01	NA
MH678675	MH678675	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/112/06/2012	NA	United Kingdom	United Kingdom	GBR	Jun-2012	2012-06-01	NA
MH678676	MH678676	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/113/07/2012	NA	United Kingdom	United Kingdom	GBR	Jul-2012	2012-07-01	NA
MH678677	MH678677	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/121/11/2012	NA	United Kingdom	United Kingdom	GBR	Nov-2012	2012-11-01	NA
MH678678	MH678678	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/128/02/2013	NA	United Kingdom	United Kingdom	GBR	Feb-2013	2013-02-01	NA
MH678679	MH678679	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/129/02/2013	NA	United Kingdom	United Kingdom	GBR	Feb-2013	2013-02-01	NA
MH678680	MH678680	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/153/04/2013	NA	United Kingdom	United Kingdom	GBR	Apr-2013	2013-04-01	NA
MH678681	MH678681	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/180/05/2013	NA	United Kingdom	United Kingdom	GBR	May-2013	2013-05-01	NA
MH678682	MH678682	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/ref/MK9	NA	United Kingdom	United Kingdom	GBR	NA	NA	NA
MH678683	MH678683	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/14/11/2014	NA	United Kingdom	United Kingdom	GBR	Nov-2014	2014-11-01	NA
MH678684	MH678684	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/16/05/2014	NA	United Kingdom	United Kingdom	GBR	May-2014	2014-05-01	NA
MH678685	MH678685	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/21/06/2014	NA	United Kingdom	United Kingdom	GBR	Jun-2014	2014-06-01	NA
MH678686	MH678686	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/30/07/2014	NA	United Kingdom	United Kingdom	GBR	Jul-2014	2014-07-01	NA
MH678687	MH678687	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/60/06/2011	NA	United Kingdom	United Kingdom	GBR	Jun-2011	2011-06-01	NA
MH678688	MH678688	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/82/07/2011	NA	United Kingdom	United Kingdom	GBR	Jul-2011	2011-07-01	NA
MH678689	MH678689	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/122/12/2012	NA	United Kingdom	United Kingdom	GBR	Dec-2012	2012-12-01	NA
MH678690	MH678690	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/362/03/2015	NA	United Kingdom	United Kingdom	GBR	Mar-2015	2015-03-01	NA
MH678691	MH678691	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/371/04/2015	NA	United Kingdom	United Kingdom	GBR	Apr-2015	2015-04-01	NA
MH678692	MH678692	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/390/02/2014	NA	United Kingdom	United Kingdom	GBR	Feb-2014	2014-02-01	NA
MH678693	MH678693	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/395/04/2015	NA	United Kingdom	United Kingdom	GBR	Apr-2015	2015-04-01	NA
MH678694	MH678694	15409	viral cRNA	2018-09-11	Human respirovirus 3	Homo sapiens	HPIV3/UK/53/04/2014	NA	United Kingdom	United Kingdom	GBR	Apr-2014	2014-04-01	NA
MH892410	MH892410	15409	viral cRNA	2019-02-05	Human respirovirus 3	Homo sapiens	t146a305_HPIV3	NA	Netherlands	Netherlands	NLD	29-Nov-2013	2013-11-29	LLcmk2 cell culture passage 3
OZ035191	OZ035191	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-225	NA	NA	NA	NA	NA	NA	NA
OZ035192	OZ035192	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-220	NA	NA	NA	NA	NA	NA	NA
OZ035193	OZ035193	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-223	NA	NA	NA	NA	NA	NA	NA
OZ035196	OZ035196	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-216	NA	NA	NA	NA	NA	NA	NA
OZ035198	OZ035198	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-222	NA	NA	NA	NA	NA	NA	NA
OZ035201	OZ035201	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-219	NA	NA	NA	NA	NA	NA	NA
OZ035202	OZ035202	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-214	NA	NA	NA	NA	NA	NA	NA
OZ035208	OZ035208	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-217	NA	NA	NA	NA	NA	NA	NA
OZ035209	OZ035209	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-226	NA	NA	NA	NA	NA	NA	NA
OZ035216	OZ035216	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-228	NA	NA	NA	NA	NA	NA	NA
OZ035222	OZ035222	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-215	NA	NA	NA	NA	NA	NA	NA
OZ035223	OZ035223	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-221	NA	NA	NA	NA	NA	NA	NA
OZ035257	OZ035257	15409	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-224	NA	NA	NA	NA	NA	NA	NA
PP334262	PP334262	15409	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/2T3/2009	NA	USA	USA	USA	2009-06	2009-06-01	metagenomic
PP334270	PP334270	15409	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/4B10/2009	NA	USA	USA	USA	2009-05	2009-05-01	metagenomic
PP334278	PP334278	15409	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/8G2/2011	NA	USA	USA	USA	2011-07	2011-07-01	metagenomic
KY369863	KY369863	15408	viral cRNA	2022-05-06	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SC161/2016	NA	USA	USA	USA	2016	2016-01-01	NA
MF554720	MF554720	15408	viral cRNA	2019-08-08	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/2P2/2009	NA	USA	USA	USA	2009	2009-01-01	NA
OZ035188	OZ035188	15408	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-229	NA	NA	NA	NA	NA	NA	NA
OZ035212	OZ035212	15408	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-231	NA	NA	NA	NA	NA	NA	NA
KY684755	KY684755	15407	viral cRNA	2022-05-06	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/SC2155/2017	NA	USA	USA	USA	2017	2017-01-01	NA
KY973555	KY973555	15407	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/5015/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY973553	KY973553	15407	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4943-2/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MF973170	MF973170	15407	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/7J10/2011	NA	USA	USA	USA	2011	2011-01-01	NA
MF973171	MF973171	15407	viral cRNA	2023-04-11	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/7I2/2011	NA	USA	USA	USA	2011	2011-01-01	NA
MF973178	MF973178	15407	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/7O4/2011	NA	USA	USA	USA	2011	2011-01-01	NA
MF973182	MF973182	15407	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/7R10/2011	NA	USA	USA	USA	2011	2011-01-01	NA
MH428627	MH428627	15407	viral cRNA	2019-06-01	Human respirovirus 3	Pan troglodytes schweinfurthii	UG-KAN-RW-2017	NA	Uganda: Kibale National Park, Kanyawara	Uganda	UGA	Jan-2017	2017-01-01	NA
ON756026	ON756026	15407	viral cRNA	2022-07-20	Human respirovirus 3	Homo sapiens	SC8125	NA	USA	USA	USA	2018	2018-01-01	NA
OZ035197	OZ035197	15407	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-218	NA	NA	NA	NA	NA	NA	NA
OZ035213	OZ035213	15407	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-227	NA	NA	NA	NA	NA	NA	NA
OZ035253	OZ035253	15407	genomic DNA	2024-04-23	Human respirovirus 3	NA	DW-RAT-230	NA	NA	NA	NA	NA	NA	NA
KY779595	KY779595	15406	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4629/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779602	KY779602	15406	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4518/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779609	KY779609	15406	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4403/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779612	KY779612	15406	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4362/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779615	KY779615	15406	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/2429/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MF973173	MF973173	15406	viral cRNA	2023-04-11	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/7M9/2011	NA	USA	USA	USA	2011	2011-01-01	NA
KF530229	KF530229	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/USA/629-10/2009	NA	USA: SE Wisconsin	USA	USA	2009	2009-01-01	NA
KF530232	KF530232	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/USA/10991B/2010	NA	USA: SE Wisconsin	USA	USA	06-Jul-2010	2010-07-06	NA
KF530233	KF530233	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/FRA/29111069/2009	NA	France	France	FRA	09-Mar-2009	2009-03-09	NA
KF530236	KF530236	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/FRA/30264021/2010	NA	France	France	FRA	01-Jul-2010	2010-07-01	NA
KF530241	KF530241	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/USA/629-D1/2009	NA	USA: SE Wisconsin	USA	USA	2009	2009-01-01	NA
KF530242	KF530242	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/USA/629-D00687/2008	NA	USA: SE Wisconsin	USA	USA	2008	2008-01-01	NA
KF530250	KF530250	15405	viral cRNA	2015-03-31	Human respirovirus 3	Homo sapiens	HPIV3/MEX/2545/2006	NA	Mexico	Mexico	MEX	20-Feb-2006	2006-02-20	NA
KF530252	KF530252	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/USA/629-D01363/2008	NA	USA: SE Wisconsin	USA	USA	2008	2008-01-01	NA
KF530253	KF530253	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/FRA/27273076/2007	NA	France	France	FRA	04-Jul-2007	2007-07-04	NA
KF530256	KF530256	15405	viral cRNA	2013-09-14	Human respirovirus 3	Homo sapiens	HPIV3/USA/629-D01929/2007	NA	USA: SE Wisconsin	USA	USA	2007	2007-01-01	NA
KY779604	KY779604	15405	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/4480/2015	NA	USA	USA	USA	2015	2015-01-01	NA
KY779616	KY779616	15405	viral cRNA	2019-08-19	Human respirovirus 3	Homo sapiens	HPIV3/Seattle/USA/1126/2015	NA	USA	USA	USA	2015	2015-01-01	NA
MH828695	MH828695	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv31	NA	Viet Nam	Viet Nam	VNM	17-Dec-2014	2014-12-17	NA
MH828696	MH828696	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv32	NA	Viet Nam	Viet Nam	VNM	10-Jan-2014	2014-01-10	NA
MH828697	MH828697	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv33	NA	Viet Nam	Viet Nam	VNM	07-Feb-2014	2014-02-07	NA
MH828698	MH828698	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv34	NA	Viet Nam	Viet Nam	VNM	23-Jan-2014	2014-01-23	NA
MH828699	MH828699	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv35	NA	Viet Nam	Viet Nam	VNM	15-Jan-2015	2015-01-15	NA
MH828700	MH828700	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv36	NA	Viet Nam	Viet Nam	VNM	17-Jun-2015	2015-06-17	NA
MH828701	MH828701	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv37	NA	Viet Nam	Viet Nam	VNM	13-Mar-2015	2015-03-13	NA
MH828702	MH828702	15405	viral cRNA	2022-04-16	Human respirovirus 3	Homo sapiens	vzhpiv38	NA	Viet Nam	Viet Nam	VNM	22-Dec-2014	2014-12-22	NA
PP334263	PP334263	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/3A5/2009	NA	USA	USA	USA	2009-06	2009-06-01	metagenomic
PP334264	PP334264	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/3A9/2009	NA	USA	USA	USA	2009-06	2009-06-01	metagenomic
PP334265	PP334265	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/3H4/2009	NA	USA	USA	USA	2009-06	2009-06-01	metagenomic
PP334266	PP334266	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/3I4/2009	NA	USA	USA	USA	2009-07	2009-07-01	metagenomic
PP334267	PP334267	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/3K3/2009	NA	USA	USA	USA	2009-07	2009-07-01	metagenomic
PP334268	PP334268	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/3M9/2009	NA	USA	USA	USA	2009-07	2009-07-01	metagenomic
PP334269	PP334269	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/3Q7/2009	NA	USA	USA	USA	2009-08	2009-08-01	metagenomic
PP334271	PP334271	15405	viral cRNA	2024-05-01	Human respirovirus 3	Homo sapiens	HPIV3/USA/6D4/2010	NA	USA	USA	USA	2010-03	2010-03-01	metagenomic
